ChangeID,timestamp,record_id,record_name,column_changed,old_value,new_value,feedback_source,notes,reason,evidence_url,changed_by,RuleAction
20251210-1540_Sprint-6A-snake-case-and-column-reorder_243,2025-12-10T10:40:51.143679,NYC_GOID_000267,Mayor's Office of Equity and Racial Justice,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_244,2025-12-10T10:40:51.143717,NYC_GOID_000268,Mayor's Office of Ethnic and Community Media,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_245,2025-12-10T10:40:51.143753,NYC_GOID_000269,Mayor's Office of Food Policy,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_246,2025-12-10T10:40:51.143790,NYC_GOID_000270,Mayor's Office of Immigrant Affairs,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_247,2025-12-10T10:40:51.143825,NYC_GOID_000271,Mayor's Office of Media and Entertainment,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_248,2025-12-10T10:40:51.143862,NYC_GOID_000272,Mayor's Office of Minority and Women-Owned Business Enterprises,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_249,2025-12-10T10:40:51.143896,NYC_GOID_000274,Mayor's Office of Operations,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_250,2025-12-10T10:40:51.143930,NYC_GOID_000275,Mayor's Office of Pensions and Investments,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_251,2025-12-10T10:40:51.143965,NYC_GOID_000276,Mayor's Office of Policy and Planning,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_252,2025-12-10T10:40:51.143999,NYC_GOID_000277,Mayor's Office of Special Enforcement,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_253,2025-12-10T10:40:51.144033,NYC_GOID_000278,Mayor's Office of Special Projects and Community Events,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_254,2025-12-10T10:40:51.144067,NYC_GOID_000279,"Mayor's Office of Sports, Wellness and Recreation",listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_255,2025-12-10T10:40:51.144101,NYC_GOID_000280,Mayor's Office of Strategic Partnerships,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_256,2025-12-10T10:40:51.144137,NYC_GOID_000281,Mayor's Office of Talent and Workforce Development,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_257,2025-12-10T10:40:51.144174,NYC_GOID_000283,Mayor's Office of Youth Employment,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_258,2025-12-10T10:40:51.144210,NYC_GOID_000284,Mayor's Office for People with Disabilities,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_259,2025-12-10T10:40:51.144246,NYC_GOID_000286,Mayor's Office to Protect Tenants,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_260,2025-12-10T10:40:51.144282,NYC_GOID_000287,Mayor's Office of Risk Management and Compliance,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_261,2025-12-10T10:40:51.144319,NYC_GOID_000288,Mayor's Office - Senior Advisor and Director of Public Service Engagement,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_262,2025-12-10T10:40:51.144354,NYC_GOID_000290,Mayor's Office - Senior Advisor to the Mayor,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_263,2025-12-10T10:40:51.144390,NYC_GOID_000291,Mayor's Office of Speechwriting,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_264,2025-12-10T10:40:51.144426,NYC_GOID_000292,Mayor's Press Office,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_265,2025-12-10T10:40:51.144462,NYC_GOID_000293,Mayor's Public Engagement Unit,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_266,2025-12-10T10:40:51.144498,NYC_GOID_000296,Metropolitan Transportation Authority Capital Review Board,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_267,2025-12-10T10:40:51.144538,NYC_GOID_000297,Metropolitan Transportation Sustainability Advisory Workgroup,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_268,2025-12-10T10:40:51.144575,NYC_GOID_000298,Mayor's Office of the Utility Consumer Advocate,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_269,2025-12-10T10:40:51.144611,NYC_GOID_000299,Moynihan Station Development Corporation,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_270,2025-12-10T10:40:51.144647,NYC_GOID_000303,Municipal Division of Transitional Services,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_271,2025-12-10T10:40:51.144682,NYC_GOID_000306,Mayor's Office of Municipal Services Assessment,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_272,2025-12-10T10:40:51.144717,NYC_GOID_000307,Municipal Voting Advisory Group,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_273,2025-12-10T10:40:51.144753,NYC_GOID_000308,New York City Municipal Water Finance Authority,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_274,2025-12-10T10:40:51.144788,NYC_GOID_000309,MWBE Advisory Board,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_275,2025-12-10T10:40:51.144828,NYC_GOID_000310,New York City Tourism + Conventions,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_276,2025-12-10T10:40:51.144863,NYC_GOID_000312,New York City Children's Cabinet,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_277,2025-12-10T10:40:51.144899,NYC_GOID_000314,New York City Districting Commission,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_278,2025-12-10T10:40:51.144934,NYC_GOID_000315,New York City Emergency Management,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_279,2025-12-10T10:40:51.144970,NYC_GOID_000316,New York City Employee Retirement System,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_280,2025-12-10T10:40:51.145005,NYC_GOID_000318,NYC Health + Hospitals,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_281,2025-12-10T10:40:51.145039,NYC_GOID_000319,New York City Housing Authority,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_282,2025-12-10T10:40:51.145074,NYC_GOID_000320,New York City Housing Authority Board,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_283,2025-12-10T10:40:51.145109,NYC_GOID_000322,New York City Municipal Insurance Company,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_284,2025-12-10T10:40:51.145144,NYC_GOID_000324,New York City Panel on Climate Change,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_285,2025-12-10T10:40:51.145186,NYC_GOID_000325,New York City Public Housing Preservation Trust,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_286,2025-12-10T10:40:51.145221,NYC_GOID_000326,"New York City School Bus Umbrella Services, Inc.",listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_287,2025-12-10T10:40:51.145258,NYC_GOID_000327,New York City School Support Services,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_288,2025-12-10T10:40:51.145294,NYC_GOID_000328,NYC Service,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_289,2025-12-10T10:40:51.145327,NYC_GOID_000330,New York City Transit Riders Council,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_290,2025-12-10T10:40:51.145362,NYC_GOID_000331,New York City Transitional Finance Authority,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_291,2025-12-10T10:40:51.145396,NYC_GOID_000332,New York City Watershed Protection and Partnership Council,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_292,2025-12-10T10:40:51.145432,NYC_GOID_000333,New York Community Trust Distribution Committee,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_293,2025-12-10T10:40:51.145465,NYC_GOID_000334,New York County Public Administrator,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_294,2025-12-10T10:40:51.145500,NYC_GOID_000335,New York Public Library,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_295,2025-12-10T10:40:51.145534,NYC_GOID_000336,New York Research Libraries,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_296,2025-12-10T10:40:51.145568,NYC_GOID_000337,Nightlife Advisory Board,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_297,2025-12-10T10:40:51.145603,NYC_GOID_000338,Nonprofit Advisory Council,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_298,2025-12-10T10:40:51.145637,NYC_GOID_000339,Nuclear Disarmament and Nuclear Weapons-Free Zone Advisory Committee,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_299,2025-12-10T10:40:51.145671,NYC_GOID_000340,NYPD Domestic and Gender-Based Violence Training Committee,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_300,2025-12-10T10:40:51.145705,NYC_GOID_000341,NYPD Pension Fund Board of Trustees,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_301,2025-12-10T10:40:51.145739,NYC_GOID_000343,New York City Office of the Actuary,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_302,2025-12-10T10:40:51.145773,NYC_GOID_000344,Office of the Administrative Justice Coordinator,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_303,2025-12-10T10:40:51.145806,NYC_GOID_000345,Office of Administrative Tax Appeals,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_304,2025-12-10T10:40:51.145842,NYC_GOID_000346,Office of Administrative Trials and Hearings,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_305,2025-12-10T10:40:51.145876,NYC_GOID_000347,Office of Asylum Seeker Operations,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_306,2025-12-10T10:40:51.145910,NYC_GOID_000349,Office of Capital Project Development,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_307,2025-12-10T10:40:51.145943,NYC_GOID_000351,Mayor's Office for Childcare and Early Childhood Education,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_308,2025-12-10T10:40:51.145977,NYC_GOID_000353,Office of Climate Resiliency,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_309,2025-12-10T10:40:51.146011,NYC_GOID_000354,Office of Collective Bargaining,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_310,2025-12-10T10:40:51.146049,NYC_GOID_000355,Office of Community Hiring,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_311,2025-12-10T10:40:51.146083,NYC_GOID_000356,Mayor's Office of Community Mental Health,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_312,2025-12-10T10:40:51.146117,NYC_GOID_000361,Mayor's Office of Innovation and Emerging Markets,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_313,2025-12-10T10:40:51.146150,NYC_GOID_000362,Mayor's Office of Civic Engagement,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_314,2025-12-10T10:40:51.146184,NYC_GOID_000363,Mayor's Office of Environmental Coordination,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_315,2025-12-10T10:40:51.146217,NYC_GOID_000364,Mayor's Office of Environmental Remediation,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_316,2025-12-10T10:40:51.146251,NYC_GOID_000367,Office of Healthcare Accountability,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_317,2025-12-10T10:40:51.146285,NYC_GOID_000369,Office of Innovation and Delivery,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_318,2025-12-10T10:40:51.146319,NYC_GOID_000371,Office of Labor Relations,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_319,2025-12-10T10:40:51.146354,NYC_GOID_000373,Office of Long-Term Planning and Sustainability,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_320,2025-12-10T10:40:51.146392,NYC_GOID_000374,Mayor's Office of Management and Budget,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_321,2025-12-10T10:40:51.146428,NYC_GOID_000377,Office of Payroll Administration,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_322,2025-12-10T10:40:51.146467,NYC_GOID_000380,Office of Scheduling and Executive Operations,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_323,2025-12-10T10:40:51.146504,NYC_GOID_000382,Office of Technology and Innovation,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_324,2025-12-10T10:40:51.146539,NYC_GOID_000384,Office of Workforce Development,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_325,2025-12-10T10:40:51.146576,NYC_GOID_000385,Mayor's Office for Prevention of Hate Crimes,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_326,2025-12-10T10:40:51.146611,NYC_GOID_000386,Opioid Settlement Fund Advisory Board,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_327,2025-12-10T10:40:51.146646,NYC_GOID_000387,Panel on Educational Policy,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_328,2025-12-10T10:40:51.146681,NYC_GOID_000388,Pay Equity Cabinet,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_329,2025-12-10T10:40:51.146715,NYC_GOID_000389,New York City Police Department,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_330,2025-12-10T10:40:51.146753,NYC_GOID_000390,New York City Police Pension Fund,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_331,2025-12-10T10:40:51.146787,NYC_GOID_000391,Primary Care Development Corporation,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_332,2025-12-10T10:40:51.146824,NYC_GOID_000392,Procurement Policy Board,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_333,2025-12-10T10:40:51.146858,NYC_GOID_000393,Property Tax Debt Resolution Task Force,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_334,2025-12-10T10:40:51.146894,NYC_GOID_000394,Prospect Park Alliance,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_335,2025-12-10T10:40:51.146928,NYC_GOID_000395,Bronx County Public Administrator,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_336,2025-12-10T10:40:51.146963,NYC_GOID_000396,Office of the Public Advocate,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_337,2025-12-10T10:40:51.146998,NYC_GOID_000397,Public Design Commission,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_338,2025-12-10T10:40:51.147033,NYC_GOID_000398,Public Online Capital Projects Database Task Force,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_339,2025-12-10T10:40:51.147068,NYC_GOID_000399,Office of the Public Realm,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_340,2025-12-10T10:40:51.147103,NYC_GOID_000400,"Public Realm Improvement Fund Governing Group, Inc.",listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_341,2025-12-10T10:40:51.147137,NYC_GOID_000401,Public Administrator of Queens County,listed_in_nyc_gov_agency_directory,True,TRUE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_342,2025-12-10T10:40:51.147172,NYC_GOID_000402,Queens Public Library,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_343,2025-12-10T10:40:51.147208,NYC_GOID_000403,Racial Justice Charter Revision Commission,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_344,2025-12-10T10:40:51.147243,NYC_GOID_000404,Racial Justice Commission,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
20251210-1540_Sprint-6A-snake-case-and-column-reorder_345,2025-12-10T10:40:51.147278,NYC_GOID_000405,Randall's Island Park Alliance,listed_in_nyc_gov_agency_directory,False,FALSE,System_GlobalRule,Standardized boolean format,,,Claude,FORMAT_BOOLEAN
