timestamp,record_id,column_changed,old_value,new_value,feedback_source,notes,changed_by,RuleAction
2025-06-04 13:25:46,NYC_GOID_000297,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000298,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000299,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000303,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000306,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000307,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000309,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000314,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000320,PrincipalOfficerFullName,,Jamie Rubin,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000320,PrincipalOfficerGivenName,,Jamie,System_NameParseRule,Parsed from: 'Jamie Rubin',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000320,PrincipalOfficerFamilyName,,Rubin,System_NameParseRule,Parsed from: 'Jamie Rubin',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000322,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000324,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000325,PrincipalOfficerFullName,,Vlada Kenniff,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000325,PrincipalOfficerGivenName,,Vlada,System_NameParseRule,Parsed from: 'Vlada Kenniff',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000325,PrincipalOfficerFamilyName,,Kenniff,System_NameParseRule,Parsed from: 'Vlada Kenniff',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000326,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000327,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000330,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000332,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000333,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000336,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000337,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000338,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000339,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000340,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000344,PrincipalOfficerFullName,David B. Goldin,Deborah Maher,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000344,PrincipalOfficerGivenName,David,Deborah,System_NameParseRule,Parsed from: 'Deborah Maher',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000344,PrincipalOfficerFamilyName,Goldin,Maher,System_NameParseRule,Parsed from: 'Deborah Maher',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000349,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000351,PrincipalOfficerFullName,,Amber Cartwright,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000351,PrincipalOfficerGivenName,,Amber,System_NameParseRule,Parsed from: 'Amber Cartwright',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000351,PrincipalOfficerFamilyName,,Cartwright,System_NameParseRule,Parsed from: 'Amber Cartwright',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000353,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000354,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000361,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000362,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000367,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000369,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000373,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000380,PrincipalOfficerFullName,,Robert Sarver,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000380,PrincipalOfficerGivenName,,Robert,System_NameParseRule,Parsed from: 'Robert Sarver',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000380,PrincipalOfficerFamilyName,,Sarver,System_NameParseRule,Parsed from: 'Robert Sarver',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000386,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000387,PrincipalOfficerFullName,,Melissa Aviles-Ramos,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000387,PrincipalOfficerGivenName,,Melissa,System_NameParseRule,Parsed from: 'Melissa Aviles-Ramos',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000387,PrincipalOfficerFamilyName,,Aviles-Ramos,System_NameParseRule,Parsed from: 'Melissa Aviles-Ramos',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000388,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000391,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000393,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000394,PrincipalOfficerFullName,,Morgan Monaco,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000394,PrincipalOfficerGivenName,,Morgan,System_NameParseRule,Parsed from: 'Morgan Monaco',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000394,PrincipalOfficerFamilyName,,Monaco,System_NameParseRule,Parsed from: 'Morgan Monaco',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000398,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000400,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000401,PrincipalOfficerFullName,,Lois Rosenblatt,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000401,PrincipalOfficerGivenName,,Lois,System_NameParseRule,Parsed from: 'Lois Rosenblatt',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000401,PrincipalOfficerFamilyName,,Rosenblatt,System_NameParseRule,Parsed from: 'Lois Rosenblatt',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000403,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000404,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000405,PrincipalOfficerFullName,,Deborah Maher,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000405,PrincipalOfficerGivenName,,Deborah,System_NameParseRule,Parsed from: 'Deborah Maher',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000405,PrincipalOfficerFamilyName,,Maher,System_NameParseRule,Parsed from: 'Deborah Maher',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000406,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000407,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000409,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000410,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000411,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000412,PrincipalOfficerFullName,,Edwina Frances Martin,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000412,PrincipalOfficerGivenName,,Edwina,System_NameParseRule,Parsed from: 'Edwina Frances Martin',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000412,PrincipalOfficerMiddleNameOrInitial,,Frances,System_NameParseRule,Parsed from: 'Edwina Frances Martin',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000412,PrincipalOfficerFamilyName,,Martin,System_NameParseRule,Parsed from: 'Edwina Frances Martin',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000413,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000414,PrincipalOfficerFullName,,Shelton J. Haynes,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000414,PrincipalOfficerGivenName,,Shelton,System_NameParseRule,Parsed from: 'Shelton J. Haynes',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000414,PrincipalOfficerMiddleNameOrInitial,,J.,System_NameParseRule,Parsed from: 'Shelton J. Haynes',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000414,PrincipalOfficerFamilyName,,Haynes,System_NameParseRule,Parsed from: 'Shelton J. Haynes',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000418,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000419,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000420,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000422,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000423,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000424,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000426,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000427,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000428,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000429,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000430,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000431,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000432,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000433,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000439,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000440,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000441,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000442,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000443,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000444,PrincipalOfficerFullName,,Tom Harris,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000444,PrincipalOfficerGivenName,,Tom,System_NameParseRule,Parsed from: 'Tom Harris',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000444,PrincipalOfficerFamilyName,,Harris,System_NameParseRule,Parsed from: 'Tom Harris',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000445,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000446,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000447,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000448,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000451,PrincipalOfficerFullName,,Julie Stein,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000451,PrincipalOfficerGivenName,,Julie,System_NameParseRule,Parsed from: 'Julie Stein',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000451,PrincipalOfficerFamilyName,,Stein,System_NameParseRule,Parsed from: 'Julie Stein',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000452,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000454,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000455,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000456,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000457,PrincipalOfficerFullName,,Scott Hobbs,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000457,PrincipalOfficerGivenName,,Scott,System_NameParseRule,Parsed from: 'Scott Hobbs',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000457,PrincipalOfficerFamilyName,,Hobbs,System_NameParseRule,Parsed from: 'Scott Hobbs',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000458,PrincipalOfficerName_ParseReview,None/Empty,N/A,System_NameParseRule,PrincipalOfficerName is empty or invalid (None/Empty). Cannot parse into name parts.,MyName_Phase6_FinalGlobalPass,name_parse_review_needed
2025-06-04 13:25:46,NYC_GOID_000460,PrincipalOfficerFullName,,Michael L. Marrella,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000460,PrincipalOfficerGivenName,,Michael,System_NameParseRule,Parsed from: 'Michael L. Marrella',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000460,PrincipalOfficerMiddleNameOrInitial,,L.,System_NameParseRule,Parsed from: 'Michael L. Marrella',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000460,PrincipalOfficerFamilyName,,Marrella,System_NameParseRule,Parsed from: 'Michael L. Marrella',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000461,PrincipalOfficerFullName,,Chris Neale,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000461,PrincipalOfficerGivenName,,Chris,System_NameParseRule,Parsed from: 'Chris Neale',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000461,PrincipalOfficerFamilyName,,Neale,System_NameParseRule,Parsed from: 'Chris Neale',MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000462,PrincipalOfficerFullName,,Rob Speyer,System_NameParseRule,Copied from PrincipalOfficerName,MyName_Phase6_FinalGlobalPass,name_parse_success
2025-06-04 13:25:46,NYC_GOID_000462,PrincipalOfficerGivenName,,Rob,System_NameParseRule,Parsed from: 'Rob Speyer',MyName_Phase6_FinalGlobalPass,name_parse_success
